model	language	task	perturbation	probing_location	dev_acc	test_acc
mBERT	Czech	animacy_propn	permute	last	0.8442857142857143	0.8542857142857142
mBERT	Czech	animacy_propn	prev1	last	0.925	0.9485714285714285
mBERT	Czech	animacy_propn		first	0.9335714285714286	0.9349999999999999
mBERT	Czech	animacy_propn		last	0.9471428571428572	0.9392857142857143
mBERT	Czech	animacy_verb	B$_2$	first	0.8628571428571429	0.8278571428571428
mBERT	Czech	animacy_verb	B$_2$	last	0.9521428571428572	0.9392857142857143
mBERT	Czech	animacy_verb	L$_2$	first	0.8549999999999999	0.83
mBERT	Czech	animacy_verb	L$_2$	last	0.95	0.9492857142857142
mBERT	Czech	animacy_verb	R$_2$	first	0.8814285714285715	0.8392857142857143
mBERT	Czech	animacy_verb	R$_2$	last	0.965	0.9642857142857143
mBERT	Czech	animacy_verb	TARG	first	0.8421428571428571	0.8078571428571429
mBERT	Czech	animacy_verb	TARG	last	0.8421428571428571	0.8107142857142857
mBERT	Czech	animacy_verb	mBERT-rand-subw	first	0.585	0.5907142857142856
mBERT	Czech	animacy_verb	mBERT-rand-subw	last	0.9400000000000001	0.9349999999999999
mBERT	Czech	animacy_verb	next1	first	0.8578571428571429	0.8378571428571429
mBERT	Czech	animacy_verb	permute	first	0.8064285714285714	0.7928571428571429
mBERT	Czech	animacy_verb	permute	last	0.9364285714285714	0.9392857142857143
mBERT	Czech	animacy_verb	prev1	last	0.9228571428571428	0.8878571428571428
mBERT	Czech	animacy_verb		first	0.8642857142857142	0.8421428571428571
mBERT	Czech	animacy_verb		last	0.9557142857142856	0.9564285714285713
mBERT	Czech	aspect_adj	B$_2$	first	0.8857142857142858	0.8907142857142858
mBERT	Czech	aspect_adj	B$_2$	last	0.9121428571428571	0.9035714285714286
mBERT	Czech	aspect_adj	L$_2$	first	0.8935714285714286	0.8878571428571428
mBERT	Czech	aspect_adj	L$_2$	last	0.9185714285714287	0.88
mBERT	Czech	aspect_adj	R$_2$	first	0.885	0.9135714285714286
mBERT	Czech	aspect_adj	R$_2$	last	0.915	0.915
mBERT	Czech	aspect_adj	TARG	first	0.795	0.7842857142857144
mBERT	Czech	aspect_adj	TARG	last	0.7978571428571428	0.7842857142857144
mBERT	Czech	aspect_adj	mBERT-rand-subw	first	0.6928571428571428	0.6121428571428572
mBERT	Czech	aspect_adj	mBERT-rand-subw	last	0.8549999999999999	0.812857142857143
mBERT	Czech	aspect_adj	next1	first	0.8757142857142857	0.8921428571428571
mBERT	Czech	aspect_adj	permute	first	0.8878571428571428	0.8792857142857143
mBERT	Czech	aspect_adj	permute	last	0.8992857142857142	0.8992857142857142
mBERT	Czech	aspect_adj	prev1	last	0.8928571428571429	0.9092857142857144
mBERT	Czech	aspect_adj		first	0.8950000000000001	0.9014285714285715
mBERT	Czech	aspect_adj		last	0.9107142857142857	0.9071428571428573
mBERT	Czech	aspect_verb	B$_2$	first	0.7778571428571429	0.7871428571428571
mBERT	Czech	aspect_verb	B$_2$	last	0.8392857142857143	0.8671428571428572
mBERT	Czech	aspect_verb	L$_2$	first	0.765	0.7792857142857142
mBERT	Czech	aspect_verb	L$_2$	last	0.8292857142857143	0.865
mBERT	Czech	aspect_verb	R$_2$	first	0.7921428571428571	0.7557142857142857
mBERT	Czech	aspect_verb	R$_2$	last	0.8328571428571429	0.8785714285714287
mBERT	Czech	aspect_verb	TARG	first	0.6528571428571429	0.5828571428571429
mBERT	Czech	aspect_verb	TARG	last	0.6471428571428571	0.5857142857142856
mBERT	Czech	aspect_verb	mBERT-rand-subw	first	0.5885714285714286	0.6042857142857143
mBERT	Czech	aspect_verb	mBERT-rand-subw	last	0.7257142857142858	0.7007142857142857
mBERT	Czech	aspect_verb	next1	first	0.7928571428571429	0.755
mBERT	Czech	aspect_verb	permute	first	0.7414285714285713	0.7628571428571428
mBERT	Czech	aspect_verb	permute	last	0.8092857142857143	0.8628571428571429
mBERT	Czech	aspect_verb	prev1	last	0.8335714285714285	0.8714285714285713
mBERT	Czech	aspect_verb		first	0.7785714285714286	0.7685714285714286
mBERT	Czech	aspect_verb		last	0.8357142857142856	0.88
mBERT	Czech	case_adj	B$_2$	first	0.5896358543417366	0.5217086834733894
mBERT	Czech	case_adj	B$_2$	last	0.7850140056022409	0.6841736694677871
mBERT	Czech	case_adj	L$_2$	first	0.6729691876750701	0.6141456582633052
mBERT	Czech	case_adj	L$_2$	last	0.8844537815126051	0.8522408963585434
mBERT	Czech	case_adj	R$_2$	first	0.6715686274509804	0.6904761904761906
mBERT	Czech	case_adj	R$_2$	last	0.9131652661064426	0.8753501400560223
mBERT	Czech	case_adj	TARG	first	0.8690476190476192	0.8704481792717086
mBERT	Czech	case_adj	TARG	last	0.8704481792717088	0.8641456582633052
mBERT	Czech	case_adj	mBERT-rand-subw	first	0.2261904761904761	0.21078431372549014
mBERT	Czech	case_adj	mBERT-rand-subw	last	0.5672268907563025	0.5917366946778712
mBERT	Czech	case_adj	next1	first	0.5581232492997199	0.546218487394958
mBERT	Czech	case_adj	permute	first	0.44257703081232497	0.4040616246498599
mBERT	Czech	case_adj	permute	last	0.711484593837535	0.6449579831932774
mBERT	Czech	case_adj	prev1	last	0.7086834733893558	0.6547619047619048
mBERT	Czech	case_adj		first	0.6414565826330533	0.6736694677871149
mBERT	Czech	case_adj		last	0.9453781512605042	0.9145658263305323
mBERT	Czech	case_propn	B$_2$	first	0.5938375350140056	0.5749299719887955
mBERT	Czech	case_propn	B$_2$	last	0.7990196078431373	0.7233893557422969
mBERT	Czech	case_propn	L$_2$	first	0.6372549019607844	0.6022408963585434
mBERT	Czech	case_propn	L$_2$	last	0.8242296918767507	0.7745098039215687
mBERT	Czech	case_propn	R$_2$	first	0.7436974789915967	0.7030812324929973
mBERT	Czech	case_propn	R$_2$	last	0.9159663865546218	0.8935574229691877
mBERT	Czech	case_propn	TARG	first	0.8606442577030812	0.8361344537815125
mBERT	Czech	case_propn	TARG	last	0.8641456582633052	0.8417366946778712
mBERT	Czech	case_propn	mBERT-rand-subw	first	0.19887955182072828	0.18137254901960778
mBERT	Czech	case_propn	mBERT-rand-subw	last	0.584733893557423	0.5175070028011204
mBERT	Czech	case_propn	next1	first	0.7359943977591037	0.677170868347339
mBERT	Czech	case_propn	permute	first	0.49089635854341734	0.5133053221288515
mBERT	Czech	case_propn	permute	last	0.7289915966386555	0.7065826330532213
mBERT	Czech	case_propn	prev1	last	0.7310924369747899	0.6778711484593838
mBERT	Czech	case_propn		first	0.7738095238095238	0.719187675070028
mBERT	Czech	case_propn		last	0.9250700280112045	0.9089635854341738
mBERT	Czech	degree_adj	B$_2$	first	0.9714285714285714	0.9721428571428571
mBERT	Czech	degree_adj	B$_2$	last	0.9664285714285714	0.9771428571428571
mBERT	Czech	degree_adj	L$_2$	first	0.9692857142857143	0.9664285714285714
mBERT	Czech	degree_adj	L$_2$	last	0.9628571428571429	0.9728571428571428
mBERT	Czech	degree_adj	R$_2$	first	0.9671428571428571	0.9528571428571428
mBERT	Czech	degree_adj	R$_2$	last	0.9657142857142856	0.9892857142857142
mBERT	Czech	degree_adj	TARG	first	0.6900000000000001	0.6957142857142857
mBERT	Czech	degree_adj	TARG	last	0.6807142857142858	0.7007142857142856
mBERT	Czech	degree_adj	mBERT-rand-subw	first	0.7007142857142856	0.7042857142857143
mBERT	Czech	degree_adj	mBERT-rand-subw	last	0.775	0.7171428571428571
mBERT	Czech	degree_adj	next1	first	0.955	0.9121428571428571
mBERT	Czech	degree_adj	permute	first	0.9407142857142857	0.9400000000000001
mBERT	Czech	degree_adj	permute	last	0.9685714285714285	0.9642857142857143
mBERT	Czech	degree_adj	prev1	last	0.9728571428571428	0.9614285714285714
mBERT	Czech	degree_adj		first	0.9564285714285713	0.9557142857142856
mBERT	Czech	degree_adj		last	0.97	0.975
mBERT	Czech	gender_adj	B$_2$	first	0.5202558635394456	0.5110163468372423
mBERT	Czech	gender_adj	B$_2$	last	0.658137882018479	0.6567164179104478
mBERT	Czech	gender_adj	L$_2$	first	0.6069651741293532	0.5671641791044776
mBERT	Czech	gender_adj	L$_2$	last	0.8116560056858564	0.7974413646055437
mBERT	Czech	gender_adj	R$_2$	first	0.5479744136460554	0.5429992892679459
mBERT	Czech	gender_adj	R$_2$	last	0.6844349680170575	0.6695095948827292
mBERT	Czech	gender_adj	TARG	first	0.7661691542288558	0.7661691542288558
mBERT	Czech	gender_adj	TARG	last	0.7668798862828713	0.7675906183368869
mBERT	Czech	gender_adj	mBERT-rand-subw	first	0.40227434257285	0.3262260127931769
mBERT	Czech	gender_adj	mBERT-rand-subw	last	0.6076759061833689	0.5238095238095238
mBERT	Czech	gender_adj	next1	first	0.5181236673773987	0.5458422174840086
mBERT	Czech	gender_adj	permute	first	0.449182658137882	0.4633972992181947
mBERT	Czech	gender_adj	permute	last	0.6318407960199005	0.6297085998578537
mBERT	Czech	gender_adj	prev1	last	0.619047619047619	0.5685856432125089
mBERT	Czech	gender_adj		first	0.5955934612651032	0.5579246624022743
mBERT	Czech	gender_adj		last	0.7917555081734186	0.8059701492537313
mBERT	Czech	gender_noun	B$_2$	first	0.6908315565031984	0.673773987206823
mBERT	Czech	gender_noun	B$_2$	last	0.7945984363894812	0.7434257285003554
mBERT	Czech	gender_noun	L$_2$	first	0.6936744847192609	0.6723525230987918
mBERT	Czech	gender_noun	L$_2$	last	0.8038379530916844	0.7590618336886994
mBERT	Czech	gender_noun	R$_2$	first	0.7377398720682303	0.6886993603411514
mBERT	Czech	gender_noun	R$_2$	last	0.8216062544420754	0.7825159914712154
mBERT	Czech	gender_noun	TARG	first	0.550817341862118	0.5209665955934613
mBERT	Czech	gender_noun	TARG	last	0.5387348969438521	0.5088841506751954
mBERT	Czech	gender_noun	mBERT-rand-subw	first	0.4115138592750533	0.3624733475479744
mBERT	Czech	gender_noun	mBERT-rand-subw	last	0.6289978678038379	0.634683724235963
mBERT	Czech	gender_noun	next1	first	0.7164179104477613	0.6801705756929638
mBERT	Czech	gender_noun	permute	first	0.6624022743425728	0.6162046908315565
mBERT	Czech	gender_noun	permute	last	0.7683013503909025	0.734186211798152
mBERT	Czech	gender_noun	prev1	last	0.7860696517412935	0.7846481876332623
mBERT	Czech	gender_noun		first	0.7334754797441364	0.6567164179104478
mBERT	Czech	gender_noun		last	0.820184790334044	0.7746979388770433
mBERT	Czech	gender_propn	B$_2$	first	0.6481876332622601	0.6972281449893389
mBERT	Czech	gender_propn	B$_2$	last	0.7633262260127932	0.7832267235252309
mBERT	Czech	gender_propn	L$_2$	first	0.6794598436389482	0.712864250177683
mBERT	Czech	gender_propn	L$_2$	last	0.7839374555792465	0.7910447761194029
mBERT	Czech	gender_propn	R$_2$	first	0.6780383795309168	0.7547974413646055
mBERT	Czech	gender_propn	R$_2$	last	0.8017057569296375	0.8173418621179815
mBERT	Czech	gender_propn	TARG	first	0.6595593461265103	0.6574271499644634
mBERT	Czech	gender_propn	TARG	last	0.6631130063965884	0.6588486140724947
mBERT	Czech	gender_propn	mBERT-rand-subw	first	0.3745557924662402	0.35678749111584934
mBERT	Czech	gender_propn	mBERT-rand-subw	last	0.6090973702914002	0.4641080312722104
mBERT	Czech	gender_propn	next1	first	0.7334754797441364	0.7348969438521677
mBERT	Czech	gender_propn	permute	first	0.5813788201847903	0.6048329779673063
mBERT	Czech	gender_propn	permute	last	0.7327647476901208	0.7242359630419333
mBERT	Czech	gender_propn	prev1	last	0.7157071783937455	0.7427149964463398
mBERT	Czech	gender_propn		first	0.7356076759061834	0.7427149964463398
mBERT	Czech	gender_propn		last	0.835820895522388	0.8244491826581378
mBERT	Czech	gender_verb	B$_2$	first	0.7917555081734186	0.7476901208244492
mBERT	Czech	gender_verb	B$_2$	last	0.8955223880597015	0.8308457711442786
mBERT	Czech	gender_verb	L$_2$	first	0.7690120824449183	0.7619047619047619
mBERT	Czech	gender_verb	L$_2$	last	0.892679459843639	0.8336886993603411
mBERT	Czech	gender_verb	R$_2$	first	0.7647476901208244	0.7242359630419332
mBERT	Czech	gender_verb	R$_2$	last	0.8905472636815921	0.835820895522388
mBERT	Czech	gender_verb	TARG	first	0.6716417910447762	0.6218905472636816
mBERT	Czech	gender_verb	TARG	last	0.6673773987206824	0.6176261549395878
mBERT	Czech	gender_verb	mBERT-rand-subw	first	0.3617626154939587	0.34044065387348965
mBERT	Czech	gender_verb	mBERT-rand-subw	last	0.8713574982231699	0.8137882018479033
mBERT	Czech	gender_verb	next1	first	0.6830135039090263	0.6027007818052594
mBERT	Czech	gender_verb	permute	first	0.712864250177683	0.7100213219616204
mBERT	Czech	gender_verb	permute	last	0.8933901918976546	0.8237384506041223
mBERT	Czech	gender_verb	prev1	last	0.7874911158493249	0.6858564321250888
mBERT	Czech	gender_verb		first	0.7853589196872779	0.7320540156361053
mBERT	Czech	gender_verb		last	0.8941009239516703	0.8336886993603411
mBERT	Czech	mood_verb	B$_2$	first	0.8707142857142857	0.7421428571428572
mBERT	Czech	mood_verb	B$_2$	last	0.9735714285714285	0.9671428571428571
mBERT	Czech	mood_verb	L$_2$	first	0.8735714285714286	0.7164285714285714
mBERT	Czech	mood_verb	L$_2$	last	0.9757142857142858	0.9557142857142856
mBERT	Czech	mood_verb	R$_2$	first	0.885	0.7571428571428571
mBERT	Czech	mood_verb	R$_2$	last	0.9735714285714285	0.9521428571428572
mBERT	Czech	mood_verb	TARG	first	0.8150000000000001	0.6621428571428571
mBERT	Czech	mood_verb	TARG	last	0.8221428571428572	0.6728571428571428
mBERT	Czech	mood_verb	mBERT-rand-subw	first	0.7514285714285714	0.5307142857142857
mBERT	Czech	mood_verb	mBERT-rand-subw	last	0.8721428571428572	0.7671428571428571
mBERT	Czech	mood_verb	next1	first	0.9171428571428571	0.7407142857142857
mBERT	Czech	mood_verb	permute	first	0.8307142857142856	0.7128571428571429
mBERT	Czech	mood_verb	permute	last	0.9607142857142856	0.9607142857142856
mBERT	Czech	mood_verb	prev1	last	0.9335714285714286	0.9385714285714286
mBERT	Czech	mood_verb		first	0.8785714285714287	0.7414285714285713
mBERT	Czech	mood_verb		last	0.9742857142857143	0.9564285714285715
mBERT	Czech	nametype_propn	B$_2$	first	0.5770584095707249	0.5792857142857143
mBERT	Czech	nametype_propn	B$_2$	last	0.5981703026038002	0.5892857142857143
mBERT	Czech	nametype_propn	L$_2$	first	0.6481351161154116	0.625
mBERT	Czech	nametype_propn	L$_2$	last	0.6706544686840253	0.6407142857142858
mBERT	Czech	nametype_propn	R$_2$	first	0.6685432793807177	0.6178571428571429
mBERT	Czech	nametype_propn	R$_2$	last	0.6495425756509501	0.6485714285714286
mBERT	Czech	nametype_propn	TARG	first	0.6418015482054891	0.6264285714285714
mBERT	Czech	nametype_propn	TARG	last	0.6425052779732583	0.6192857142857143
mBERT	Czech	nametype_propn	mBERT-rand-subw	first	0.2624912033779029	0.20357142857142857
mBERT	Czech	nametype_propn	mBERT-rand-subw	last	0.3300492610837438	0.2928571428571428
mBERT	Czech	nametype_propn	next1	first	0.6650246305418719	0.6778571428571428
mBERT	Czech	nametype_propn	permute	first	0.5425756509500352	0.5335714285714286
mBERT	Czech	nametype_propn	permute	last	0.5566502463054187	0.5657142857142857
mBERT	Czech	nametype_propn	prev1	last	0.7079521463757917	0.66
mBERT	Czech	nametype_propn		first	0.7044334975369458	0.6414285714285715
mBERT	Czech	nametype_propn		last	0.7065446868402534	0.7035714285714285
mBERT	Czech	number_adj	B$_2$	first	0.8200000000000001	0.7657142857142858
mBERT	Czech	number_adj	B$_2$	last	0.8428571428571427	0.8828571428571428
mBERT	Czech	number_adj	L$_2$	first	0.8585714285714285	0.8200000000000001
mBERT	Czech	number_adj	L$_2$	last	0.9207142857142857	0.9592857142857143
mBERT	Czech	number_adj	R$_2$	first	0.8585714285714285	0.8200000000000001
mBERT	Czech	number_adj	R$_2$	last	0.8992857142857142	0.9342857142857143
mBERT	Czech	number_adj	TARG	first	0.8957142857142858	0.9092857142857144
mBERT	Czech	number_adj	TARG	last	0.8921428571428571	0.905
mBERT	Czech	number_adj	mBERT-rand-subw	first	0.5664285714285714	0.5185714285714286
mBERT	Czech	number_adj	mBERT-rand-subw	last	0.8221428571428572	0.8657142857142857
mBERT	Czech	number_adj	next1	first	0.8442857142857143	0.8228571428571428
mBERT	Czech	number_adj	permute	first	0.765	0.7299999999999999
mBERT	Czech	number_adj	permute	last	0.84	0.8892857142857142
mBERT	Czech	number_adj	prev1	last	0.8928571428571429	0.8571428571428571
mBERT	Czech	number_adj		first	0.8892857142857142	0.8307142857142856
mBERT	Czech	number_adj		last	0.9528571428571428	0.9642857142857143
mBERT	Czech	number_noun	B$_2$	first	0.8835714285714287	0.8385714285714286
mBERT	Czech	number_noun	B$_2$	last	0.9107142857142857	0.8635714285714285
mBERT	Czech	number_noun	L$_2$	first	0.9092857142857144	0.8521428571428571
mBERT	Czech	number_noun	L$_2$	last	0.9235714285714286	0.8985714285714286
mBERT	Czech	number_noun	R$_2$	first	0.9335714285714286	0.8957142857142858
mBERT	Czech	number_noun	R$_2$	last	0.9364285714285714	0.9142857142857144
mBERT	Czech	number_noun	TARG	first	0.8335714285714285	0.8078571428571429
mBERT	Czech	number_noun	TARG	last	0.84	0.8107142857142857
mBERT	Czech	number_noun	mBERT-rand-subw	first	0.5807142857142856	0.4692857142857143
mBERT	Czech	number_noun	mBERT-rand-subw	last	0.7714285714285715	0.7164285714285714
mBERT	Czech	number_noun	next1	first	0.9042857142857142	0.8964285714285715
mBERT	Czech	number_noun	permute	first	0.8485714285714285	0.83
mBERT	Czech	number_noun	permute	last	0.8885714285714286	0.8557142857142858
mBERT	Czech	number_noun	prev1	last	0.9421428571428571	0.9128571428571429
mBERT	Czech	number_noun		first	0.9414285714285714	0.8992857142857142
mBERT	Czech	number_noun		last	0.9535714285714285	0.937857142857143
mBERT	Czech	number_propn	B$_2$	first	0.8642857142857142	0.8585714285714285
mBERT	Czech	number_propn	B$_2$	last	0.9164285714285715	0.9064285714285715
mBERT	Czech	number_propn	L$_2$	first	0.8728571428571429	0.85
mBERT	Czech	number_propn	L$_2$	last	0.9135714285714286	0.9192857142857144
mBERT	Czech	number_propn	R$_2$	first	0.9128571428571429	0.9
mBERT	Czech	number_propn	R$_2$	last	0.937142857142857	0.9257142857142858
mBERT	Czech	number_propn	TARG	first	0.8614285714285714	0.7835714285714286
mBERT	Czech	number_propn	TARG	last	0.8564285714285714	0.7778571428571429
mBERT	Czech	number_propn	mBERT-rand-subw	first	0.5385714285714286	0.5464285714285715
mBERT	Czech	number_propn	mBERT-rand-subw	last	0.79	0.7135714285714286
mBERT	Czech	number_propn	next1	first	0.8807142857142857	0.86
mBERT	Czech	number_propn	permute	first	0.8085714285714286	0.8228571428571428
mBERT	Czech	number_propn	permute	last	0.8971428571428571	0.8885714285714286
mBERT	Czech	number_propn	prev1	last	0.885	0.8657142857142857
mBERT	Czech	number_propn		first	0.91	0.8878571428571428
mBERT	Czech	number_propn		last	0.9464285714285714	0.9278571428571428
mBERT	Czech	number_verb	B$_2$	first	0.8307142857142856	0.7728571428571429
mBERT	Czech	number_verb	B$_2$	last	0.9335714285714286	0.9207142857142857
mBERT	Czech	number_verb	L$_2$	first	0.8578571428571429	0.7742857142857142
mBERT	Czech	number_verb	L$_2$	last	0.9264285714285715	0.9235714285714286
mBERT	Czech	number_verb	R$_2$	first	0.7957142857142857	0.7707142857142858
mBERT	Czech	number_verb	R$_2$	last	0.9407142857142857	0.9357142857142857
mBERT	Czech	number_verb	TARG	first	0.7314285714285714	0.7307142857142858
mBERT	Czech	number_verb	TARG	last	0.7285714285714285	0.7364285714285714
mBERT	Czech	number_verb	mBERT-rand-subw	first	0.5599999999999999	0.5035714285714286
mBERT	Czech	number_verb	mBERT-rand-subw	last	0.8757142857142857	0.8728571428571429
mBERT	Czech	number_verb	next1	first	0.7735714285714286	0.7392857142857142
mBERT	Czech	number_verb	permute	first	0.7707142857142857	0.7278571428571429
mBERT	Czech	number_verb	permute	last	0.9057142857142857	0.8992857142857142
mBERT	Czech	number_verb	prev1	last	0.8364285714285714	0.7957142857142857
mBERT	Czech	number_verb		first	0.8207142857142856	0.7328571428571429
mBERT	Czech	number_verb		last	0.9299999999999999	0.9192857142857144
mBERT	Czech	person_verb	B$_2$	first	0.8116560056858564	0.7270788912579957
mBERT	Czech	person_verb	B$_2$	last	0.9921819474058281	0.9822316986496091
mBERT	Czech	person_verb	L$_2$	first	0.7903340440653873	0.7121535181236673
mBERT	Czech	person_verb	L$_2$	last	0.9964463397299219	0.9850746268656716
mBERT	Czech	person_verb	R$_2$	first	0.812366737739872	0.7057569296375267
mBERT	Czech	person_verb	R$_2$	last	0.9907604832977969	0.9786780383795309
mBERT	Czech	person_verb	TARG	first	0.6417910447761194	0.5650319829424307
mBERT	Czech	person_verb	TARG	last	0.634683724235963	0.5621890547263682
mBERT	Czech	person_verb	mBERT-rand-subw	first	0.4506041222459133	0.42786069651741293
mBERT	Czech	person_verb	mBERT-rand-subw	last	0.9196872778962331	0.8884150675195451
mBERT	Czech	person_verb	next1	first	0.7746979388770434	0.6524520255863538
mBERT	Czech	person_verb	permute	first	0.7469793887704336	0.7164179104477613
mBERT	Czech	person_verb	permute	last	0.982231698649609	0.9737029140014215
mBERT	Czech	person_verb	prev1	last	0.8912579957356078	0.8919687277896233
mBERT	Czech	person_verb		first	0.8073916133617626	0.7199715707178393
mBERT	Czech	person_verb		last	0.9950248756218906	0.984363894811656
mBERT	Czech	polarity_adj	B$_2$	first	1.0	0.9657142857142856
mBERT	Czech	polarity_adj	B$_2$	last	0.9207142857142857	0.9185714285714287
mBERT	Czech	polarity_adj	L$_2$	first	1.0	0.9657142857142856
mBERT	Czech	polarity_adj	L$_2$	last	0.9185714285714287	0.9064285714285715
mBERT	Czech	polarity_adj	R$_2$	first	1.0	0.9657142857142856
mBERT	Czech	polarity_adj	R$_2$	last	0.9207142857142857	0.8935714285714286
mBERT	Czech	polarity_adj	TARG	first	0.7042857142857143	0.6485714285714286
mBERT	Czech	polarity_adj	TARG	last	0.7021428571428572	0.6578571428571429
mBERT	Czech	polarity_adj	mBERT-rand-subw	first	0.9864285714285714	0.9485714285714285
mBERT	Czech	polarity_adj	mBERT-rand-subw	last	0.6621428571428571	0.5871428571428571
mBERT	Czech	polarity_adj	next1	first	0.9521428571428572	0.9414285714285714
mBERT	Czech	polarity_adj	permute	first	0.9921428571428572	0.9664285714285714
mBERT	Czech	polarity_adj	permute	last	0.9028571428571429	0.8907142857142858
mBERT	Czech	polarity_adj	prev1	last	0.9164285714285715	0.9171428571428571
mBERT	Czech	polarity_adj		first	0.9964285714285713	0.9621428571428571
mBERT	Czech	polarity_adj		last	0.9085714285714286	0.8728571428571429
mBERT	Czech	polarity_verb	B$_2$	first	1.0	0.9985714285714286
mBERT	Czech	polarity_verb	B$_2$	last	0.9692857142857143	0.9607142857142856
mBERT	Czech	polarity_verb	L$_2$	first	1.0	0.9964285714285713
mBERT	Czech	polarity_verb	L$_2$	last	0.9385714285714286	0.9564285714285713
mBERT	Czech	polarity_verb	R$_2$	first	1.0	0.9964285714285713
mBERT	Czech	polarity_verb	R$_2$	last	0.9685714285714285	0.9478571428571428
mBERT	Czech	polarity_verb	TARG	first	0.7571428571428571	0.7264285714285714
mBERT	Czech	polarity_verb	TARG	last	0.7557142857142857	0.7285714285714285
mBERT	Czech	polarity_verb	mBERT-rand-subw	first	0.985	0.9714285714285714
mBERT	Czech	polarity_verb	mBERT-rand-subw	last	0.5342857142857144	0.5492857142857143
mBERT	Czech	polarity_verb	next1	first	0.9714285714285714	0.985
mBERT	Czech	polarity_verb	permute	first	0.9942857142857143	0.9957142857142857
mBERT	Czech	polarity_verb	permute	last	0.9285714285714286	0.9357142857142857
mBERT	Czech	polarity_verb	prev1	last	0.9521428571428572	0.9542857142857143
mBERT	Czech	polarity_verb		first	1.0	0.9957142857142857
mBERT	Czech	polarity_verb		last	0.9571428571428571	0.9392857142857143
mBERT	Czech	voice_adj	B$_2$	first	0.9935714285714285	0.9621428571428571
mBERT	Czech	voice_adj	B$_2$	last	1.0	1.0
mBERT	Czech	voice_adj	L$_2$	first	1.0	0.9728571428571428
mBERT	Czech	voice_adj	L$_2$	last	1.0	1.0
mBERT	Czech	voice_adj	R$_2$	first	1.0	0.9614285714285714
mBERT	Czech	voice_adj	R$_2$	last	1.0	1.0
mBERT	Czech	voice_adj	TARG	first	0.965	0.9592857142857143
mBERT	Czech	voice_adj	TARG	last	0.9642857142857143	0.9578571428571429
mBERT	Czech	voice_adj	mBERT-rand-subw	first	0.6521428571428572	0.6121428571428572
mBERT	Czech	voice_adj	mBERT-rand-subw	last	0.9971428571428572	0.9714285714285714
mBERT	Czech	voice_adj	next1	first	0.995	0.975
mBERT	Czech	voice_adj	permute	first	0.9878571428571429	0.9785714285714285
mBERT	Czech	voice_adj	permute	last	1.0	1.0
mBERT	Czech	voice_adj	prev1	last	1.0	1.0
mBERT	Czech	voice_adj		first	0.9971428571428571	0.9678571428571427
mBERT	Czech	voice_adj		last	1.0	1.0
mBERT	Danish	definite_noun	B$_2$	first	0.9242857142857144	0.9064285714285715
mBERT	Danish	definite_noun	B$_2$	last	0.9842857142857142	0.9771428571428571
mBERT	Danish	definite_noun	L$_2$	first	0.93	0.9135714285714286
mBERT	Danish	definite_noun	L$_2$	last	0.9799999999999999	0.9842857142857142
mBERT	Danish	definite_noun	R$_2$	first	0.9514285714285714	0.8814285714285715
mBERT	Danish	definite_noun	R$_2$	last	0.99	0.9864285714285714
mBERT	Danish	definite_noun	TARG	first	0.9128571428571429	0.8507142857142858
mBERT	Danish	definite_noun	TARG	last	0.9107142857142857	0.85
mBERT	Danish	definite_noun	mBERT-rand-subw	first	0.5928571428571427	0.5671428571428571
mBERT	Danish	definite_noun	mBERT-rand-subw	last	0.9021428571428572	0.8428571428571427
mBERT	Danish	definite_noun	next1	first	0.9335714285714286	0.8214285714285714
mBERT	Danish	definite_noun	permute	first	0.9085714285714286	0.86
mBERT	Danish	definite_noun	permute	last	0.9842857142857142	0.9799999999999999
mBERT	Danish	definite_noun	prev1	last	0.9457142857142856	0.89
mBERT	Danish	definite_noun		first	0.9428571428571428	0.8935714285714286
mBERT	Danish	definite_noun		last	0.9892857142857142	0.9842857142857142
mBERT	Danish	gender_noun	B$_2$	first	0.7614285714285715	0.7521428571428571
mBERT	Danish	gender_noun	B$_2$	last	0.8907142857142858	0.8292857142857143
mBERT	Danish	gender_noun	L$_2$	first	0.7871428571428571	0.7528571428571428
mBERT	Danish	gender_noun	L$_2$	last	0.8907142857142858	0.8378571428571429
mBERT	Danish	gender_noun	R$_2$	first	0.7864285714285714	0.7635714285714286
mBERT	Danish	gender_noun	R$_2$	last	0.9028571428571429	0.8471428571428571
mBERT	Danish	gender_noun	TARG	first	0.6928571428571428	0.59
mBERT	Danish	gender_noun	TARG	last	0.6907142857142857	0.6078571428571429
mBERT	Danish	gender_noun	mBERT-rand-subw	first	0.5557142857142857	0.5128571428571428
mBERT	Danish	gender_noun	mBERT-rand-subw	last	0.7185714285714285	0.7192857142857143
mBERT	Danish	gender_noun	next1	first	0.8085714285714286	0.7864285714285714
mBERT	Danish	gender_noun	permute	first	0.715	0.7157142857142856
mBERT	Danish	gender_noun	permute	last	0.8657142857142857	0.8378571428571429
mBERT	Danish	gender_noun	prev1	last	0.905	0.8200000000000001
mBERT	Danish	gender_noun		first	0.7971428571428572	0.7664285714285715
mBERT	Danish	gender_noun		last	0.9064285714285715	0.8607142857142858
mBERT	Danish	number_noun	B$_2$	first	0.8021428571428572	0.8192857142857143
mBERT	Danish	number_noun	B$_2$	last	0.8785714285714287	0.9085714285714286
mBERT	Danish	number_noun	L$_2$	first	0.8421428571428571	0.8514285714285714
